URL,Name,Is_ISA_Compatible,Ticker,SEDOL_ID,Sector,ETF_Type,Top10_Exposures,Currency,Open_price,Year_low,Year_high,Dividend_yield,PE_ratio,Market_capitalisation,Volume,GBP_Open,GBP_Year_low,GBP_Year_high,GBP_Market_capitalisation
https://www.hl.co.uk/shares/shares-search-results/a/aemetis-inc-usd0.001,Aemetis Inc USD0.001,TRUE,AMTX,B9KR326,Unspecified,## Not ETF,None,USD,2.03,1.31,2.03,0%,0,127.02,199734,1.5023573046999998,0.969501512,1.5023573046999998,94.00464278
https://www.hl.co.uk/shares/shares-search-results/a/aena-sme-sa-eur1,Aena SME SA EUR1,TRUE,AENA,BTMKJR0,Unspecified,## Not ETF,None,EUR,24.54,21.96,24.54,4.45%,17.5,36780000000,980252,21.067847915399998,18.8528908,21.067847915399998,31576016558
https://www.hl.co.uk/shares/shares-search-results/a/aeon-biopharma-inc-usd0.0001-a,AEON Biopharma Inc USD0.0001 A,TRUE,AEON,BTMP931,Unspecified,## Not ETF,None,USD,0.3,0.1772,0.3,0%,0,14.47,30110001,0.222023247,0.131141731,0.222023247,10.70892128
https://www.hl.co.uk/shares/shares-search-results/a/aeorema-communications-plc-ord-12.5p,Aeorema Communications Plc Ord 12.5p,TRUE,AEO,B4QHH45,Unspecified,## Not ETF,None,GBX,64.5,53,64.5,1.55%,51.19,6.04,3,0.645,0.53,0.645,0.0604
https://www.hl.co.uk/shares/shares-search-results/a/aep-plantations-plc-gbp0.025,AEP Plantations Plc GBP0.025,TRUE,AEP,BWPD4D8,Unspecified,## Not ETF,None,GBX,197.6,141,197.6,3.14%,11.47,739.85,281115,1.976,1.41,1.976,7.3985
https://www.hl.co.uk/shares/shares-search-results/a/aercap-holdings-nv-eur0.01,Aercap Holdings NV EUR0.01,TRUE,AER,B1HHKD3,Unspecified,## Not ETF,None,USD,142.17,118.98,142.17,1.14%,13.5,21770000000,269946,105.2168168,88.05441976,105.2168168,16111486957
https://www.hl.co.uk/shares/shares-search-results/a/aeroports-de-paris-eur3,Aeroports de Paris EUR3,TRUE,ADP,B164FY1,Unspecified,## Not ETF,None,EUR,109,98.35,109,2.77%,28.65,10720000000,122114,93.57764559,84.43450866,93.57764559,9203232667
https://www.hl.co.uk/shares/shares-search-results/a/aerovironment-inc-usd0.0001,AeroVironment Inc USD0.0001,TRUE,AVAV,B1P5YY8,Unspecified,## Not ETF,None,USD,145.91,135.21,145.91,0%,0,7560000000,1323873,107.9847066,100.0658774,107.9847066,5594985824
https://www.hl.co.uk/shares/shares-search-results/a/aersale-corp-usd0.0001,AerSale Corp USD0.0001,TRUE,ASLE,BN2RY85,Unspecified,## Not ETF,None,USD,5.43,5.27,5.43,0%,30.87,271.57,390998,4.018620771,3.900208372,4.018620771,200.982844
https://www.hl.co.uk/shares/shares-search-results/a/aes-corporation-com-stock-usd-0.01,AES Corporation Com Stock USD 0.01,TRUE,AES,2002479,Unspecified,## Not ETF,None,USD,14.81,12.34,14.81,4.76%,6.83,10570000000,3242467,10.96054763,9.132556227,10.96054763,7822619069
https://www.hl.co.uk/shares/shares-search-results/a/aeva-technologies-inc-usd1.0001,Aeva Technologies Inc USD0.0001,TRUE,AEVA,BSB8D21,Unspecified,## Not ETF,None,USD,15.27,8.84,15.27,0%,0,1130000000,501099,11.30098327,6.542285012,11.30098327,836287563.7
https://www.hl.co.uk/shares/shares-search-results/a/aevex-corp-usd0.0001-a,Aevex Corp USD0.0001 A,TRUE,AVEX,BVPKF40,Unspecified,## Not ETF,None,USD,16.46,13.07,16.46,0%,0,2020000000,2630893,12.181675485400001,9.672812794,12.181675485400001,1494956530
https://www.hl.co.uk/shares/shares-search-results/a/aew-uk-reit-plc-ordinary-1p,AEW UK REIT plc Ordinary 1p,TRUE,AEWU,BWD2415,Trust,## Not ETF,Investment Property Held For Sale (14.35104%),GBX,103.8,95.9,103.8,7.84%,16.27833,163.4,215517,1.038,0.9590000000000001,1.038,1.6340000000000001
https://www.hl.co.uk/shares/shares-search-results/a/aeye-inc-usd1.0001-a,AEye Inc USD0.0001 A,TRUE,LIDR,BMFKSC6,Unspecified,## Not ETF,None,USD,1.29,1.01,1.29,0%,0,61.83,483295,0.9546999621000001,0.747478265,0.9546999621000001,45.758991206699996
https://www.hl.co.uk/shares/shares-search-results/a/afc-ajax-nv-euro.45,AFC Ajax NV EURO.45,TRUE,AJAX,5458295,Unspecified,## Not ETF,None,EUR,8.8,8.1,8.8,0%,0,162.07,6076,7.554892488000001,6.953935131,7.554892488000001,139.1387984
https://www.hl.co.uk/shares/shares-search-results/a/afentra-plc-ordinary-10p,Afentra plc Ordinary 10p,TRUE,AET,B4X3Q49,Unspecified,## Not ETF,None,GBX,82,36.7,82,0%,0,226.71,1631453,0.8200000000000001,0.36700000000000005,0.8200000000000001,2.2671
https://www.hl.co.uk/shares/shares-search-results/a/affiliated-managers-group-inc-us$0.01,Affiliated Managers Group Inc US$0.01,TRUE,AMG,2127899,Unspecified,## Not ETF,None,USD,360.43,230.26,360.43,0.01%,16.38,9200000000,43680,266.7461297,170.41024284739999,266.7461297,6808712908
https://www.hl.co.uk/shares/shares-search-results/a/affimed-nv-eur0.1,Affimed NV EUR0.1,FALSE,AFMDQ,BMTXL55,Unspecified,## Not ETF,None,USD,0,0,0,0%,0,1520,35,0,0,0,1124.917785
https://www.hl.co.uk/shares/shares-search-results/a/affirm-holdings-inc-usd0.00001-a,Affirm Holdings Inc USD0.00001 A,TRUE,AFRM,BMF9NM8,Unspecified,## Not ETF,None,USD,68.63,42.1,68.63,0%,12.92,24320000000,1195327,50.79151814,31.15726233,50.79151814,17998684557
https://www.hl.co.uk/shares/shares-search-results/a/aflac-inc-com-stk-usd0.10,AFLAC Inc Com STK USD0.10,TRUE,AFL,2026361,Unspecified,## Not ETF,None,USD,115.72,105.51,115.72,2.13%,16.46,57520000000,608625,85.64176714,78.08557597,85.64176714,42569257225
https://www.hl.co.uk/shares/shares-search-results/a/african-pioneer-plc-ord-npv,African Pioneer plc Ord NPV,TRUE,AFP,B8C0HK2,Unspecified,## Not ETF,None,GBX,2.3,0.725,2.3,0%,0,12.9,28129000,0.023,0.00725,0.023,0.129
https://www.hl.co.uk/shares/shares-search-results/a/afya-ltd-usd0.00005-a,Afya Ltd USD0.00005 A,TRUE,AFYA,BKF9D57,Unspecified,## Not ETF,None,USD,13.59,13.01,13.59,4.84%,8.26,1260000000,150439,10.05765309,9.628408145,10.05765309,932497637.4
https://www.hl.co.uk/shares/shares-search-results/a/ag-growth-international-inc-npv,Ag Growth International Inc NPV,TRUE,AFN,B545BK2,Unspecified,## Not ETF,None,CAD,13.98,12.46,13.98,0%,65.39,268.4,70092,7.468330593,6.656323261,7.468330593,143.38339993999998
https://www.hl.co.uk/shares/shares-search-results/a/agape-atp-corp-usd1.0001,Agape ATP Corp USD0.0001,TRUE,ATPC,BVLNNH2,Unspecified,## Not ETF,None,USD,2.36,1.7207,2.36,0%,0,2.37,4311,1.746582876,1.2734513370429998,1.746582876,1.753983651
https://www.hl.co.uk/shares/shares-search-results/a/ageagle-aerial-systems-inc-usd0.001,AgEagle Aerial Systems Inc USD0.001,TRUE,UAVS,BPSRCN4,Unspecified,## Not ETF,None,USD,1,0.6541,1,0%,0,67.94,917968,0.74007749,0.484084686,0.74007749,50.280864670599996
https://www.hl.co.uk/shares/shares-search-results/a/ageas-sa-npv,Ageas SA NPV,TRUE,AGS,B86S2N0,Unspecified,## Not ETF,None,EUR,74.55,55.85,74.55,5.07%,7.94,15820000000,179085,64.00195852,47.94781198,64.00195852,13581636268
https://www.hl.co.uk/shares/shares-search-results/a/agenus-inc-usd0.01,Agenus Inc USD0.01,TRUE,AGEN,BRJF7G9,Unspecified,## Not ETF,None,USD,6.93,2.71,6.93,0%,0,334.5,790464,5.128737006,2.005609998,5.128737006,247.5559204
https://www.hl.co.uk/shares/shares-search-results/a/agfa-gevaert-nv-ordinary-npv,Agfa-gevaert Nv Ordinary NPV,TRUE,AGFB,5689051,Unspecified,## Not ETF,None,EUR,0.43,0.37,0.43,0%,0,62.47,54697,0.369159519,0.317648889,0.369159519,53.63115156
https://www.hl.co.uk/shares/shares-search-results/a/agilent-technologies-inc-comm-stk-us$.01,Agilent Technologies Inc Comm Stk US$.01,TRUE,A,2520153,Unspecified,## Not ETF,None,USD,144.48,108.51,144.48,0.71%,29.43,40810000000,508269,106.92639575519999,80.30580844,106.92639575519999,30202562367
https://www.hl.co.uk/shares/shares-search-results/a/agilon-health-inc-usd0.25,Agilon Health Inc USD0.25,TRUE,AGL,BWBR5L9,Unspecified,## Not ETF,None,USD,94.71,7.48,94.71,0%,0,1550000000,153192,70.09273907789999,5.535779625,70.09273907789999,1147120110
https://www.hl.co.uk/shares/shares-search-results/a/agilysys-inc-npv,Agilysys Inc NPV,TRUE,AGYS,2689162,Unspecified,## Not ETF,None,USD,106.41,61.61,106.41,0%,90.3,3050000000,61971,78.75164571,45.59617416,78.75164571,2257236345
https://www.hl.co.uk/shares/shares-search-results/a/agilyx-asa-nok1,Agilyx ASA NOK1,TRUE,AGLX,BMTV7F1,Unspecified,## Not ETF,None,NOK,16.5,11.8,16.5,0%,0,2089999999.9999998,22828,1.31381151,0.9395742920000001,1.31381151,166416124.6
https://www.hl.co.uk/shares/shares-search-results/a/agios-pharmaceuticals-inc-usd0.001,Agios Pharmaceuticals Inc USD0.001,TRUE,AGIO,BCBVTX1,Unspecified,## Not ETF,None,USD,33.94,22.24,33.94,0%,0,2000000000,291060,25.118230010599998,16.45932338,25.118230010599998,1480154980
https://www.hl.co.uk/shares/shares-search-results/a/agm-group-holdings-inc-usd1.001,AGM Group Holdings Inc USD0.001,TRUE,AGMH,BMVFBG0,Unspecified,## Not ETF,None,USD,0.87,0.701,0.87,0%,0,3.26,9582,0.643867416,0.51879432,0.643867416,2.412652617
https://www.hl.co.uk/shares/shares-search-results/a/agnc-investment-corp-usd0.01,AGNC Investment Corp USD0.01,TRUE,AGNC,BYYHJL8,Unspecified,## Not ETF,None,USD,10.27,9.63,10.27,14.13%,6.89,12080000000,4333916,7.600595822,7.1269462287000005,7.600595822,8940136079
https://www.hl.co.uk/shares/shares-search-results/a/agnico-eagle-mines-com-npv,Agnico Eagle Mines Com NPV,TRUE,AEM,2009823,Unspecified,## Not ETF,None,CAD,277.35,188.48,277.35,0.90%,23.28,1.4128E+11,626425,148.1646273,100.6889092,148.1646273,75473944648
https://www.hl.co.uk/shares/shares-search-results/a/agnt-inc-usd0.00001,AGNT Inc USD0.00001,TRUE,AGNT,BDH2902,Unspecified,## Not ETF,None,USD,3.81,3.61,3.81,5.33%,0,665.13,1482344,2.819695237,2.671679739,2.819695237,492.2477409
https://www.hl.co.uk/shares/shares-search-results/a/agora-inc-ads-each-represents-a-ord-shs,Agora Inc ADS Each Represents A Ord Shs,FALSE,API,BMVLMK9,Unspecified,## Not ETF,None,USD,4.07,3.15,4.07,0%,42.12,266.04,23412,3.0121153843000004,2.331244094,3.0121153843000004,196.8902154
https://www.hl.co.uk/shares/shares-search-results/a/agree-realty-corp-usd0.0001,Agree Realty Corp USD0.0001,TRUE,ADC,2062161,Unspecified,## Not ETF,None,USD,71.87,69.56,71.87,4.44%,39.04,9030000000,1412256,53.18936921,51.479790204400004,53.18936921,6682899735
https://www.hl.co.uk/shares/shares-search-results/a/agronomics-limited-ord-0.0001p,Agronomics Limited Ord 0.0001p,TRUE,ANIC,B6QH1J2,Unspecified,## Not ETF,None,GBX,5,4.7,5,0%,0,53.09,3636250,0.05,0.047,0.05,0.5309
https://www.hl.co.uk/shares/shares-search-results/a/ah-realty-trust-inc-usd0.01,AH Realty Trust Inc USD0.01,TRUE,AHRT,B96FTB5,Unspecified,## Not ETF,None,USD,6.38,5.135,6.38,8.85%,0,638.35,171871,4.721694386,3.800297911,4.721694386,472.4284657
https://www.hl.co.uk/shares/shares-search-results/a/ai-financial-corp-usd0.001,AI Financial Corp USD0.001,TRUE,AIFC,BKFHHK4,Unspecified,## Not ETF,None,USD,0.5,0.359,0.5,0%,0,72.95,459671,0.370038745,0.265687819,0.370038745,53.9886529
https://www.hl.co.uk/shares/shares-search-results/a/aia-group-ltd-adr-representing-4-shares,AIA Group Ltd ADR Representing 4 Shares,TRUE,AAGIY,B6331J3,Unspecified,## Not ETF,None,USD,38.99,35.53,38.99,2.65%,0,0,232342,28.85562134,26.29495322,28.85562134,0
https://www.hl.co.uk/shares/shares-search-results/a/aib-group-plc-ordinary-shares-eur0.625,AIB Group plc Ordinary Shares EUR0.625,TRUE,AIBG,BF4KR65,Unspecified,## Not ETF,None,GBX,996,640,996,5.08%,0,20940000000,8561,9.96,6.4,9.96,209400000
https://www.hl.co.uk/shares/shares-search-results/a/aifu-inc-usd0.002,AIFU Inc USD0.002,TRUE,AIFU,BT9KN37,Unspecified,## Not ETF,None,USD,12.78,11.3,12.78,0%,0,99.29,3682,9.458190322,8.362875637,9.458190322,73.48229398
https://www.hl.co.uk/shares/shares-search-results/a/aimia-inc-common-stock-npv,Aimia Inc Common Stock NPV,TRUE,AIM,B84YZ75,Unspecified,## Not ETF,None,CAD,2.69,2.48,2.69,0%,5.53,237.38,1559,1.4370392914999999,1.3248540679999998,1.4370392914999999,126.81203978299999
https://www.hl.co.uk/shares/shares-search-results/a/aios-tech-inc-usd0.2,AIOS Tech Inc USD0.2,TRUE,AIOS,BW0TQD5,Unspecified,## Not ETF,None,USD,12.87,6.54,12.87,0%,0,41.27,32642,9.524797296,4.840106785,9.524797296,30.542998012300004
https://www.hl.co.uk/shares/shares-search-results/a/aiq-ltd-gbp0.01-di,AIQ Ltd GBP0.01 (DI),TRUE,AIQ,BF5R710,Unspecified,## Not ETF,None,GBX,6,3,6,0%,0,3.89,0,0.06,0.03,0.06,0.038900000000000004
https://www.hl.co.uk/shares/shares-search-results/a/air-canada-inc-npv-vtg-and-var-vtg-shs,Air Canada Inc NPV VTG & VAR VTG SHS,TRUE,AC,BSDHYK1,Unspecified,## Not ETF,None,CAD,28.11,16.45,28.11,0%,11.66,8000000000,2208033,15.01679349,8.787842507499999,15.01679349,4273722800
https://www.hl.co.uk/shares/shares-search-results/a/air-france-klm-sa-eur1,Air France KLM SA EUR1,TRUE,AF,BMV2C79,Unspecified,## Not ETF,None,EUR,11.69,8.37,11.69,0%,2.11,3040000000,498703,10.035987861899999,7.185732968699999,10.035987861899999,2609871950
https://www.hl.co.uk/shares/shares-search-results/a/air-liquide-eur5.5,Air Liquide Eur5.5,TRUE,AI,B1YXBJ7,Unspecified,## Not ETF,None,EUR,167.3,140.78,167.3,2.02%,27.91,1.0643E+11,510612,143.62880832300002,120.8611096,143.62880832300002,91371273579
https://www.hl.co.uk/shares/shares-search-results/a/air-products-and-chemicals-inc-usd1,Air Products & Chemicals Inc USD1,TRUE,APD,2011602,Unspecified,## Not ETF,None,USD,294.09,229.25,294.09,2.47%,31.8,65750000000,262765,217.64938903409998,169.6627646,217.64938903409998,48660094968
https://www.hl.co.uk/shares/shares-search-results/a/airbnb-inc-usd0.0001-a,Airbnb Inc USD0.0001 A,TRUE,ABNB,BMGYYH4,Unspecified,## Not ETF,None,USD,170.03,110.81,170.03,0%,41.3,1.0291E+11,1282550,125.8353756,82.00798667,125.8353756,76161374496
https://www.hl.co.uk/shares/shares-search-results/a/airboss-of-america-corp-com-npv,AirBoss Of America Corp COM NPV,TRUE,BOS,2256124,Unspecified,## Not ETF,None,CAD,7.43,3.87,7.43,1.87%,0,207.65,78804,3.9692200504999997,2.067413405,3.9692200504999997,110.9298174
https://www.hl.co.uk/shares/shares-search-results/a/airbus-se-eur1,Airbus SE EUR1,TRUE,AIR,4012250,Unspecified,## Not ETF,None,EUR,197.86,157.42,197.86,1.63%,30.31,1.5511E+11,966055,169.86488950860002,135.14672448419998,169.86488950860002,1.33164E+11
https://www.hl.co.uk/shares/shares-search-results/a/airea-plc-ordinary-25p-shares,Airea plc Ordinary 25p Shares,TRUE,AIEA,0812302,Unspecified,## Not ETF,None,GBX,27,17.5,27,3.70%,10.63,10.74,0,0.27,0.17500000000000002,0.27,0.10740000000000001
https://www.hl.co.uk/shares/shares-search-results/a/airgain-inc-usd0.0001,Airgain Inc USD0.0001,TRUE,AIRG,BDB2RP9,Unspecified,## Not ETF,None,USD,5.39,3,5.39,0%,0,71.66,59538,3.9890176710999996,2.22023247,3.9890176710999996,53.033952933399995
https://www.hl.co.uk/shares/shares-search-results/a/airiq-inc-npv,Airiq Inc NPV,TRUE,IQ,2472845,Unspecified,## Not ETF,None,CAD,0.48,0.39,0.48,0%,92.34,13.85,1500,0.256423368,0.208343987,0.256423368,7.398882597499999
https://www.hl.co.uk/shares/shares-search-results/a/airjoule-technologies-corp-usd0.0001,AirJoule Technologies Corp USD0.0001,TRUE,AIRJ,BSHSLK9,Unspecified,## Not ETF,None,USD,4.35,2.22,4.35,0%,0,334.46,776002,3.219337082,1.6429720278000002,3.219337082,247.5263173
https://www.hl.co.uk/shares/shares-search-results/a/airo-group-holdings-inc-usd0.000001,AIRO Group Holdings Inc USD0.000001,TRUE,AIRO,BSD51T3,Unspecified,## Not ETF,None,USD,7.01,5.71,7.01,0%,0,231.3,336833,5.187943205,4.225842468,5.187943205,171.1799234
https://www.hl.co.uk/shares/shares-search-results/a/airsculpt-technologies-inc-usd0.001,Airsculpt Technologies Inc USD0.001,TRUE,AIRS,BN96366,Unspecified,## Not ETF,None,USD,2.44,1.51,2.44,0%,0,195.02,1047381,1.805789076,1.11751701,1.805789076,144.3299121
https://www.hl.co.uk/shares/shares-search-results/a/airship-ai-holdings-inc-usd0.0001,Airship AI Holdings Inc USD0.0001,TRUE,AISP,BSKPBC9,Unspecified,## Not ETF,None,USD,2.02,1.685,2.02,0%,2.56,71.63,266162,1.49495653,1.247030571,1.49495653,53.01175061
https://www.hl.co.uk/shares/shares-search-results/a/airtel-africa-plc-ord-usd1,Airtel Africa plc ORD USD1,TRUE,AAF,BKDRYJ4,Unspecified,## Not ETF,None,GBX,344.2,219.2,344.2,1.54%,24.91,12520000000,1145929,3.442,2.1919999999999997,3.442,125200000
https://www.hl.co.uk/shares/shares-search-results/a/airtificial-intelligence-structures-eur0.09,Airtificial Intelligence Structures EUR0.09,TRUE,AI,B1FHTS3,Unspecified,## Not ETF,None,EUR,0.09,0.07,0.09,0%,0,136.6,379907,0.077265946,0.060095736,0.077265946,117.2725357
https://www.hl.co.uk/shares/shares-search-results/a/aixcrypto-holdings-inc-usd0.001,Aixcrypto Holdings Inc USD0.001,TRUE,AIXC,BSDZD19,Unspecified,## Not ETF,None,USD,0.76,0.593,0.76,0%,0,14.57,624141,0.562458892,0.43886595156999997,0.562458892,10.78292903
https://www.hl.co.uk/shares/shares-search-results/a/aixtron-namen-akt-registered-npv-shares,Aixtron Namen-AKT Registered NPV shares,TRUE,AIXA,5468346,Unspecified,## Not ETF,None,EUR,36.6,11.945,36.6,0.40%,49.55,4190000000.0000005,635,31.42148467,10.254908041950001,31.42148467,3597159036.9000006
https://www.hl.co.uk/shares/shares-search-results/a/aj-bell-plc-ord-gbp0.0125,AJ Bell Plc ORD GBP0.0125,TRUE,AJB,BFZNLB6,Unspecified,## Not ETF,None,GBX,571,414.4,571,2.44%,22.72,2290000000,664798,5.71,4.144,5.71,22900000
https://www.hl.co.uk/shares/shares-search-results/a/ajax-resources-plc-ord-gbp0.01,Ajax Resources Plc ORD GBP0.01,TRUE,AJAX,BLNBD41,Unspecified,## Not ETF,None,GBX,6.5,3.3,6.5,0%,0,7.81,0,0.065,0.033,0.065,0.0781
https://www.hl.co.uk/shares/shares-search-results/a/aka-brand-holding-corp-usd0.001,AKA Brand Holding Corp USD0.001,TRUE,AKA,BKPJGF8,Unspecified,## Not ETF,None,USD,10.8,8.42,10.8,0%,0,114.53,2058,7.992836892000001,6.231452466,7.992836892000001,84.76107493
https://www.hl.co.uk/shares/shares-search-results/a/akamai-technologies-inc-com-stk-$-0.01,Akamai Technologies Inc Com Stk $ 0.01,TRUE,AKAM,2507457,Unspecified,## Not ETF,None,USD,107.63,70.82,107.63,0%,31.34,15180000000,778905,79.65454025,52.412287841799994,79.65454025,11234376298
https://www.hl.co.uk/shares/shares-search-results/a/akari-therapeutics-plc-adr-each-repr-80000,Akari Therapeutics Plc ADR EACH REPR 80000,FALSE,AKTX,BV4KDW5,Unspecified,## Not ETF,None,USD,10.51,3.015,10.51,0%,0,21.18,135276,7.77821442,2.231333632,7.77821442,15.674841238199999
https://www.hl.co.uk/shares/shares-search-results/a/akastor-asa-nok1.66,Akastor ASA NOK1.66,TRUE,AKAST,B1VLVW7,Unspecified,## Not ETF,None,NOK,13.4,8.98,13.4,0%,0,3670000000,385927,1.066974196,0.7150319612000001,1.066974196,292223529.8
https://www.hl.co.uk/shares/shares-search-results/a/akbank-turk-anonim-sirketi-adr,Akbank Turk Anonim Sirketi ADR,FALSE,AKBTY,B06XY44,Unspecified,## Not ETF,None,USD,2.99,2.51,2.99,3.33%,19.25,7830000000,3902,2.212831695,1.8575944998999998,2.212831695,5794806747
https://www.hl.co.uk/shares/shares-search-results/a/akebia-therapeutics-inc-usd0.00001,Akebia Therapeutics Inc USD0.00001,TRUE,AKBA,BKKMP44,Unspecified,## Not ETF,None,USD,0.97,0.814,0.97,0%,0,285.42,6141452,0.717875165,0.602423077,0.717875165,211.2329172
https://www.hl.co.uk/shares/shares-search-results/a/aker-asa-series-a-nok28-cdi,Aker ASA Series 'A' NOK28 (CDI),TRUE,AKER,B02R4D9,Unspecified,## Not ETF,None,NOK,1586,690,1586,1.83%,22.2,1.1787E+11,121451,126.2851548,54.9412086,126.2851548,9385391677.800001
https://www.hl.co.uk/shares/shares-search-results/a/aker-bp-asa-nok1,Aker BP ASA NOK1,TRUE,AKRBP,B1L95G3,Unspecified,## Not ETF,None,NOK,361.5,240.6,361.5,6.96%,16.98,2.3125E+11,765205,28.784415810000002,19.15776056,28.784415810000002,18413267375
https://www.hl.co.uk/shares/shares-search-results/a/aker-solutions-asa-nok1.08,Aker Solutions ASA NOK1.08,TRUE,AKSO,BQN1C50,Unspecified,## Not ETF,None,NOK,41.56,23.19,41.56,8.72%,7.19,20330000000,253787,3.309212506,1.8465023586000002,3.309212506,1618775030
https://www.hl.co.uk/shares/shares-search-results/a/akita-drilling-ltd-npv-b,Akita Drilling Ltd NPV B,TRUE,AKT,2013415,Unspecified,## Not ETF,None,CAD,3.95,2.15,3.95,0%,10.13,131.18,41092,2.110150633,1.148563003,2.110150633,70.07836961
https://www.hl.co.uk/shares/shares-search-results/a/akso-health-group-ads-each-repr-3-ord-shs,Akso Health Group ADS EACH REPR 3 ORD SHS,FALSE,AHG,BMH2604,Unspecified,## Not ETF,None,USD,0.75,0.73,0.75,0%,0,704.1,13313,0.555058118,0.540256568,0.555058118,521.0885607
https://www.hl.co.uk/shares/shares-search-results/a/akva-group-asa-nok1,Akva Group ASA NOK1,TRUE,AKVA,B1GGS04,Unspecified,## Not ETF,None,NOK,148,80,148,1.41%,28.21,5210000000,21084,11.78449112,6.3699952,11.78449112,414845937.40000004
https://www.hl.co.uk/shares/shares-search-results/a/akwel-sa-eur0.8,Akwel SA EUR0.8,TRUE,AKW,4569530,Unspecified,## Not ETF,None,EUR,6.2,6.16,6.2,4.84%,7.87,164.57,7345,5.3227651620000005,5.288424742,5.3227651620000005,141.2850746
https://www.hl.co.uk/shares/shares-search-results/a/akzo-nobel-nv-eur2,Akzo Nobel NV EUR2,TRUE,AKZA,BJ2KSG2,Unspecified,## Not ETF,None,EUR,58.06,46.18,58.06,3.42%,28.92,9900000000,264166,49.84512021,39.64601535,49.84512021,8499254049
https://www.hl.co.uk/shares/shares-search-results/a/alamo-group-inc-usd0.10,Alamo Group Inc USD0.10,TRUE,ALG,2021634,Unspecified,## Not ETF,None,USD,170.73,145.76,170.73,0.81%,19.67,2089999999.9999998,133107,126.35342986769999,107.8736949,126.35342986769999,1546761954
https://www.hl.co.uk/shares/shares-search-results/a/alamos-gold-inc-common-stock-npv,Alamos Gold Inc Common Stock NPV,TRUE,AGI,BZ3DNP6,Unspecified,## Not ETF,None,CAD,50.37,38.03,50.37,0.45%,29.08,20690000000,451199,26.90842718,20.31620976,26.90842718,11052915592
https://www.hl.co.uk/shares/shares-search-results/a/alantra-partners-sa-eur3,Alantra Partners SA EUR3,TRUE,ALNT,5377884,Unspecified,## Not ETF,None,EUR,9.72,7.88,9.72,5.15%,17.32,374.72,9481,8.344722157200001,6.765062819,8.344722157200001,321.7010583
https://www.hl.co.uk/shares/shares-search-results/a/alarm.com-holdings-inc-usd0.01,Alarm.com Holdings Inc USD0.01,TRUE,ALRM,BYN7H26,Unspecified,## Not ETF,None,USD,55.5,41.49,55.5,0%,22.1,2710000000,148280,41.0743007,30.70581506,41.0743007,2005609998
https://www.hl.co.uk/shares/shares-search-results/a/alarum-technologies-ltd-adr-repr-10-ord-sh,Alarum Technologies Ltd ADR Repr 10 Ord Sh,FALSE,ALAR,BQH86G6,Unspecified,## Not ETF,None,USD,1.78,1.16,1.78,0%,14.84,11.69,181795,1.317337932,0.858489888,1.317337932,8.651505858
https://www.hl.co.uk/shares/shares-search-results/a/alaska-air-group-inc-com-stk-usd0.01,Alaska Air Group Inc Com Stk USD0.01,TRUE,ALK,2012605,Unspecified,## Not ETF,None,USD,40.85,33.05,40.85,0%,12.19,4500000000,686600,30.23216547,24.45956104,30.23216547,3330348705
https://www.hl.co.uk/shares/shares-search-results/a/alaska-energy-metals-corp-npv,Alaska Energy Metals Corp NPV,TRUE,AEMC,BN7T260,Unspecified,## Not ETF,None,CAD,0.06,0.05,0.06,0%,0,11.37,82000,0.032052921,0.026710768,0.032052921,6.07402853
https://www.hl.co.uk/shares/shares-search-results/a/alaunos-therapeutics-inc-npv,Alaunos Therapeutics Inc NPV,TRUE,TCRT,BP5DSB5,Unspecified,## Not ETF,None,USD,1.52,1.52,1.52,0%,0,3.99,18275,1.124917785,1.124917785,1.124917785,2.9529091851000002
https://www.hl.co.uk/shares/shares-search-results/a/albemarle-corp-com-stk-usd0.01,Albemarle Corp Com Stk USD0.01,TRUE,ALB,2046853,Unspecified,## Not ETF,None,USD,121,71.38,121,1.35%,0,14860000000,711879,89.54937629,52.82673124,89.54937629,10997551501
https://www.hl.co.uk/shares/shares-search-results/a/albertsons-companies-inc-usd0.01,Albertsons Companies Inc USD0.01,TRUE,ACI,BYNQ369,Unspecified,## Not ETF,None,USD,11.67,10.86,11.67,5.81%,6.16,5680000000,1572838,8.636704308,8.037241541,8.636704308,4203640143
https://www.hl.co.uk/shares/shares-search-results/a/albion-crown-vct-plc-cnv-gbp0.01,Albion Crown VCT plc CNV GBP0.01,TRUE,CRWC,BSPT654,Unspecified,## Not ETF,None,GBX,37.4,35.38,37.4,5.56%,99999.99,53400000,0,0.374,0.35380000000000006,0.374,534000
https://www.hl.co.uk/shares/shares-search-results/a/albion-crown-vct-plc-ordinary-1p,Albion Crown VCT Plc Ordinary 1p,TRUE,CRWN,0257743,Unspecified,## Not ETF,None,GBX,28.1,26.2,28.1,5.66%,99999.99,133500000,0,0.281,0.262,0.281,1335000
https://www.hl.co.uk/shares/shares-search-results/a/albion-enterprise-vct-plc-ordinary-1p,Albion Enterprise VCT plc Ordinary 1p,TRUE,AAEV,B1G3LR3,Unspecified,## Not ETF,None,GBX,104.5,102,104.5,5.48%,62.5,270300000,4,1.045,1.02,1.045,2703000
https://www.hl.co.uk/shares/shares-search-results/a/albion-technology-and-general-vct-ord-1p,Albion Technology & General VCT Ord 1p,TRUE,AATG,0558167,Unspecified,## Not ETF,None,GBX,65.5,63,65.5,5.50%,51.37255,268000000,0,0.655,0.63,0.655,2680000
