URL,Name,Is_ISA_Compatible,Ticker,SEDOL_ID,Sector,ETF_Type,Exchange,Country,Indices,Currency,Open_price,Year_low,Year_high,Dividend_yield,PE_ratio,Market_capitalisation,Volume,GBP_Open,GBP_Year_low,GBP_Year_high,GBP_Market_capitalisation
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-emerging-markets-index,Xtrackers  MSCI Emerging Markets Index UCITS ETF  (XMMD),True,XMMD,B24CWV0,ETF 1x,Regional,London Stock Exchange,,,USD,48.6,42.38,49.29,0%,0,0,1536,38.12333646061554,33.24417693828985,38.664593706661314,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-pacific-ex-japan-esg-screen,Xtrackers  MSCI Pacific Ex Japan ESG Screened UCITS ETF (DR)  (XPXJ),True,XPXJ,B3BXXW1,ETF 1x,ESG,London Stock Exchange,,,GBX,5467,4915,5657,0%,0,0,28,54.67,49.15,56.57,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-nifty-50-ucits-etf,Xtrackers  NIFTY 50 UCITS ETF  (XNIF),True,XNIF,B1WKZ09,ETF 1x,Index,London Stock Exchange,,,GBX,20229,16169,20699,0%,0,0,609,202.29,161.69,206.99,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-s-and-p-500-inverse-daily-ucits,Xtrackers  S&P 500 Inverse Daily UCITS ETF  (XSPS),True,XSPS,B2PDKQ3,ETF -1x,Index,London Stock Exchange,,,GBX,563.85,555.3,728.2,0%,0,0,24444,5.6385000000000005,5.553,7.282000000000001,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-europe-smll-cap-idx-dr,Xtrackers  MSCI Europe Small Cap Index UCITS ETF (DR)  (XXSC),True,XXSC,B39VCS6,ETF 1x,Regional,London Stock Exchange,,,GBX,4770.25,4040.25,4830,0%,0,0,50186,47.7025,40.4025,48.300000000000004,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ftse-100-ucits-dr-income,Xtrackers  FTSE 100 UCITS ETF (DR) - Income  (XUKX),True,XUKX,B1WJZ39,ETF 1x,Regional,London Stock Exchange,,,GBX,753.8,712.9,783.8,0%,0,0,25028,7.537999999999999,7.129,7.838,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-ac-asia-ex-japan-esg-swap,Xtrackers  MSCI AC Asia Ex Japan ESG Swap UCITS ETF  (XAXJ),True,XAXJ,B3BXXT8,ETF 1x,ESG,London Stock Exchange,,,GBX,3330.5,3080,3680.5,0%,0,0,350,33.305,30.8,36.805,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-lpx-mm-private-equity-ucits,Xtrackers  LPX MM Private Equity UCITS ETF  (XLPE),True,XLPE,B2PDKY1,ETF 1x,Equity,London Stock Exchange,,,GBX,9980,6653,10109,0%,0,0,338,99.8,66.53,101.09,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-brazil-index-ucits-dr,Xtrackers  MSCI Brazil Index UCITS ETF (DR)  (XMBR),True,XMBR,B1WKYS0,ETF 1x,Regional,London Stock Exchange,,,GBX,4018,3050,4405,0%,0,0,100,40.18,30.5,44.050000000000004,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ftse-china-50-ucits-etf,xtrackers  FTSE China 50 UCITS ETF (DR)  (XX25),True,XX25,B1WKZB0,ETF 1x,Regional,London Stock Exchange,,,GBX,1929,1681.5,2392,0%,0,0,8867,19.29,16.815,23.92,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-em-asia-esg-swap-ucits-etf,Xtrackers  MSCI EM Asia ESG Swap UCITS ETF 1C  (XMAS),True,XMAS,B1WKYB3,ETF 1x,ESG,London Stock Exchange,,,GBX,4352.5,3916,4380.5,0%,0,0,0,43.525,39.160000000000004,43.805,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-em-latam-esg-index-ucits-etf,Xtrackers  MSCI EM LATAM ESG INDEX UCITS ETF  (XMLA),True,XMLA,B1WKQ28,ETF 1x,ESG,London Stock Exchange,,,GBX,3488,2888,3615.5,0%,0,0,1821,34.88,28.88,36.155,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-taiwan-index-ucits,Xtrackers  MSCI Taiwan Index UCITS ETF (DR)  (XMTW),True,XMTW,B1WKYK2,ETF 1x,Index,London Stock Exchange,,,GBX,4651,3695,4696,0%,0,0,448,46.51,36.95,46.96,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-shortdax-daily-ucits-etf,Xtrackers  ShortDAX X2 Daily UCITS ETF  (XSD2),True,XSD2,B61BDZ9,ETF -1x,Index,London Stock Exchange,,,GBX,79.44,79.38,117.92,0%,0,0,220301,0.7944,0.7938,1.1792,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-s-and-p-global-infrastructure,Xtrackers  S&P Global Infrastructure UCITS ETF  (XSGI),True,XSGI,B2PDL04,ETF 1x,Index,London Stock Exchange,,,GBX,4161.5,3785.5,4386,0%,0,0,0,41.615,37.855000000000004,43.86,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ftse-vietnam-ucits-etf,Xtrackers  FTSE Vietnam UCITS ETF  (XVTD),True,XVTD,B2PDM89,ETF 1x,Regional,London Stock Exchange,,,USD,29.64,23.8,32.56,0%,0,0,1266,23.250528656227253,18.669452834622422,25.54106656702967,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-s-and-p-500-2x-leveraged-daily,Xtrackers  S&P 500 2x Leveraged Daily UCITS ETF  (XS2D),True,XS2D,B3MM769,ETF 2x,Index,London Stock Exchange,,,USD,186.21,112.29,188.96,0%,0,0,9858,146.0688576611362,88.08373356301479,148.2260423374056,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-stoxx-europe-600-ucits-dr,Xtrackers  Stoxx Europe 600 UCITS ETF (DR)  (XSX6),True,XSX6,B3BXY06,ETF 1x,Regional,London Stock Exchange,,,GBX,10492,8856,10522,0%,0,0,1381,104.92,88.56,105.22,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-euro-stoxx-50-ucits-dr-1c,Xtrackers  Euro STOXX 50 UCITS ETC (DR)1C  (XESC),True,XESC,B4STTG5,ETF 1x,Index,London Stock Exchange,,,GBX,7042,5694,7084,0%,0,0,652,70.42,56.94,70.84,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-levdax-daily-ucits-etf,Xtrackers  LevDAX Daily UCITS ETF  (XLDX),True,XLDX,B614SD1,ETF 1x,Index,London Stock Exchange,,,GBX,14708,10224,14778,0%,0,0,2383,147.08,102.24000000000001,147.78,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-s-and-p-500-2x-inverse-daily,Xtrackers  S&P 500 2x Inverse Daily UCITS ETF  (XT2D),True,XT2D,B3PR9N2,ETF -2x,Index,London Stock Exchange,,,USD,0.31,0.3,0.5,0%,0,0,0,0.24317354532491392,0.235329237411207,0.392215395685345,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-s-and-pasx-200-ucits-etf-dr,Xtrackers  S&P/ASX 200 UCITS ETF (DR)  (XAUS),True,XAUS,B2PDL26,ETF 1x,Index,London Stock Exchange,,,GBX,3251,2908,3388,0%,0,0,18,32.51,29.080000000000002,33.88,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-euro-stoxx-quality-dividend-ucits,Xtrackers  Euro Stoxx Quality Dividend UCITS ETF 1D  (XD3E),True,XD3E,B1WKZD2,ETF 1x,High Dividend,London Stock Exchange,,,GBX,1859,1661.2,1874,0%,0,0,119,18.59,16.612000000000002,18.740000000000002,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-stoxx-global-select-dividend,Xtrackers  Stoxx Global Select Dividend 100 UCITS ETF  (XGSD),True,XGSD,B1WKZH6,ETF 1x,High Dividend,London Stock Exchange,,,GBX,2276,2150,2463,0%,0,0,5303,22.76,21.5,24.63,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-euro-stoxx-50-short-daily,Xtrackers  Euro Stoxx 50 Short Daily UCITS ETF  (XSSX),True,XSSX,B2PDKB8,ETF -1x,Index,London Stock Exchange,,,GBX,564.5,564.5,703.65,0%,0,0,6232,5.6450000000000005,5.6450000000000005,7.0365,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-europe-mid-cap-indx-dr,Xtrackers  MSCI Europe Mid Cap Index UCITS ETF (DR)  (XEUM),True,XEUM,B39VCQ4,ETF 1x,Regional,London Stock Exchange,,,GBX,13510,11637,13556,0%,0,0,219,135.1,116.37,135.56,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-usa-index-ucits-etf,Xtrackers  MSCI USA Index UCITS ETF  (XMUS),True,XMUS,B1WG9B6,ETF 1x,Regional,London Stock Exchange,,,GBX,11826,9187,11856,0%,0,0,1596,118.26,91.87,118.56,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ftse-100-short-daily-ucits,Xtrackers  FTSE 100 Short Daily UCITS ETF  (XUKS),True,XUKS,B39DX78,ETF -1x,Regional,London Stock Exchange,,,GBX,299.55,281.95,311.85,0%,0,0,301910,2.9955000000000003,2.8195,3.1185000000000005,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-usa-information-tech-ucits,Xtrackers (IE)  MSCI USA Information Technology UCITS ETF 1D  (XSTC),True,XSTC,BF2LFW2,ETF 1x,Cloud & AI & IT,London Stock Exchange,,,GBX,7357,5073,7493,0%,0,0,1584,73.57000000000001,50.730000000000004,74.93,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-world-materials-ucits-etf-1c,Xtrackers (IE)  MSCI World Materials UCITS ETF 1C  (XDWM),True,XDWM,BDGSVG1,ETF 1x,World,London Stock Exchange,,,USD,58.81,49.59,59.08,0%,0,0,4775,46.13237484051028,38.89992294407252,46.344171154180366,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-ac-world-ucits-etf-1c,Xtrackers (IE) Plc  MSCI AC World UCITS ETF 1C  (XMAW),True,XMAW,BNB7CQ0,ETF 1x,MSCI Various,London Stock Exchange,,,GBX,2969,2406,2978,0%,0,0,237,29.69,24.060000000000002,29.78,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-usa-financials-ucits-etf-1d,Xtrackers (IE) Plc  MSCI USA Financials UCITS ETF 1D  (XSFN),True,XSFN,BF2LFS8,ETF 1x,Banking & Financials,London Stock Exchange,,,GBX,2331.75,1765,2346.5,0%,0,0,0,23.3175,17.650000000000002,23.465,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-japan-esg-ucits-etf-1c,Xtrackers (IE) plc  MSCI Japan ESG UCITS ETF 1C  (XESJ),True,XESJ,BMY8CP2,ETF 1x,ESG,London Stock Exchange,,,GBP,17.22,14.78,17.7,0%,0,0,10,17.22,14.78,17.7,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-emerging-markets-ucits-etf,Xtrackers (IE) plc  MSCI Emerging Markets UCITS ETF 1C (GBP)  (XMMS),True,XMMS,BDT5BX6,ETF 1x,Regional,London Stock Exchange,,,GBX,4194.5,3842,4240,0%,0,0,1231,41.945,38.42,42.4,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-japan-esg-screened-ucits-etf,Xtrackers (IE) plc  MSCI Japan ESG Screened UCITS ETF 1D (GBP)  (XDNS),True,XDNS,BYWSG45,ETF 1x,ESG,London Stock Exchange,,,GBX,1303.5,1101.5,1340,0%,0,0,740,13.035,11.015,13.4,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-emerging-mkts-esg-ucits-etf,Xtrackers (IE) plc  MSCI Emerging Markets ESG UCITS ETF  (XESE),True,XESE,BMY8CS5,ETF 1x,ESG,London Stock Exchange,,,GBP,34.73,32.01,35.89,0%,0,0,5357,34.73,32.01,35.89,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-world-esg-ucits-etf-1c,Xtrackers (IE) plc  MSCI World ESG UCITS ETF 1C  (XESW),True,XESW,BMY8CR4,ETF 1x,ESG,London Stock Exchange,,,GBP,30.68,24.07,30.72,0%,0,0,129,30.68,24.07,30.72,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-usa-health-care-ucits-etf-1d,Xtrackers (IE) plc  MSCI USA Health Care UCITS ETF 1D  (XSHC),True,XSHC,BF2LFT9,ETF 1x,Healthcare,London Stock Exchange,,,GBX,4599,4011.25,4687,0%,0,0,238,45.99,40.112500000000004,46.87,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ie-plc-msci-world-ucits-2d-gbp,XTrackers (IE) Plc  MSCI WORLD UCITS 2D GBP  (XDWG),True,XDWG,BZ1BS79,ETF 1x,World,London Stock Exchange,,,GBP,21.94,17.22,21.99,0%,0,0,927,21.94,17.22,21.99,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ie-msci-emg-mkts-ucits-1c-usd,XTrackers (IE) Plc  MSCI EMG MKTS UCITS 1C USD  (XMME),True,XMME,BTJRMP3,ETF 1x,Regional,London Stock Exchange,,,USD,53.47,46.44,54.23,0%,0,0,30089,41.943514414590794,36.428965951254845,42.53968181603252,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-world-momentum-ucits-etf-1c,Xtrackers (IE) plc  MSCI World Momentum UCITS ETF 1C  (XDEM),True,XDEM,BRCJ8M1,ETF 1x,Portfolios: Momentum,London Stock Exchange,,,GBX,4795,3559,4865,0%,0,0,2927,47.95,35.59,48.65,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-world-minimum-volatility-uci,Xtrackers (IE) plc  MSCI World Minimum Volatility UCITS ETF 1C  (XDEB),True,XDEB,BRCJ8N2,ETF 1x,Minimum Volatility,London Stock Exchange,,,GBX,3278,2943,3278,0%,0,0,293,32.78,29.43,32.78,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-usa-esg-ucits-etf,Xtrackers (IE) plc  MSCI USA ESG UCITS ETF  (XESU),True,XESU,BMY8CQ3,ETF 1x,ESG,London Stock Exchange,,,GBP,43.78,33.25,44.1,0%,0,0,1793,43.78,33.25,44.1,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-physical-silver-etc-usd,Xtrackers (IE) plc  Physical Silver ETC USD  (XSLR),True,XSLR,BKVD9G6,ETF 1x,ETC - Metals,London Stock Exchange,,,USD,36.05,29.82,37.33,0%,0,0,107,28.278730028913373,23.39172619867398,29.282801441867857,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-physical-gold-gbp-hedged-etc2,Xtrackers (IE) plc  Physical Gold GBP Hedged ETC  (XGDG),True,XGDG,BM97NN9,ETF 1x,ETC - Metals,London Stock Exchange,,,GBX,2567,2163.5,2588,0%,0,0,2755,25.67,21.635,25.88,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-physical-gold-etc-usd,Xtrackers (IE) plc  Physical Gold ETC USD  (XGDU),True,XGDU,BLQ0NB2,ETF 1x,ETC - Metals,London Stock Exchange,,,USD,33.3,27.98,33.64,0%,0,0,1002,26.121545352643977,21.94837354255191,26.388251821710014,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-s-and-p-500-equal-weight-ucits-etf-1d,Xtrackers (IE) plc  S&P 500 Equal Weight UCITS ETF 1D GBP Hedged  (XEWG),True,XEWG,BMQ7FJ2,ETF 1x,Index,London Stock Exchange,,,GBP,8,6.58,8.09,0%,0,0,14755,8,6.58,8.09,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-gbp-rate-swap-ucits-etf,Xtrackers II  GBP RATE SWAP UCITS ETF  (XSTR),True,XSTR,B2PDKP2,ETF 1x,Rate Swap,London Stock Exchange,,,GBX,18091,18021,18489,0%,0,0,3340,180.91,180.21,184.89000000000001,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-australia-government-bond-ucit,Xtrackers II  Australia Government Bond UCITS ETF  (XCS2),True,XCS2,BFRSXJ1,ETF 1x,Bonds,London Stock Exchange,,,GBX,11901,11164.5,12841,0%,0,0,0,119.01,111.645,128.41,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-global-govt-bond-dr-gbp,Xtrackers II  Global Government Bond UCITS ETF (DR) (GBP)  (XGSG),True,XGSG,B5KR5B1,ETF 1x,Bonds,London Stock Exchange,,,GBX,2367,2265.5,2440,0.5%,0,0,10223,23.67,22.655,24.400000000000002,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-iboxx-usd-treasury-etf-dr,Xtrackers II  iBoxx USD Treasuries UCITS ETF DR  (XUTD),True,XUTD,B462N97,ETF 1x,Bonds,London Stock Exchange,,,USD,190.56,183.04,201.08,0%,0,0,191,149.4811316035987,143.5822120524911,157.73334352881835,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-esg-global-aggregate-bond-ucit,Xtrackers II  ESG Global Aggregate Bond UCITS ETF 3D GBP Hedged  (XBGG),True,XBGG,BYQ9LN8,ETF 1x,ESG,London Stock Exchange,,,GBX,6806,6486,6982.5,0%,0,0,0,68.06,64.86,69.825,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-global-government-bond-ucits-etf,Xtrackers II  Global Government Bond UCITS ETF 5C GBP  (XG7S),True,XG7S,BFRSXQ8,ETF 1x,Bonds,London Stock Exchange,,,GBX,18816,18254,20035,0%,0,0,224,188.16,182.54,200.35,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-iboxxr-usd-treas-1-3-dr,XTrackers II  iBoxx USD Treasuries 1-3 UCITS ETF DR  (XUT3),True,XUT3,B445WG8,ETF 1x,Bonds,London Stock Exchange,,,USD,161.42,158.7,164.14,0%,0,0,201,126.62281834305678,124.4891665905285,128.75647009558506,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-global-infl-lnk-dr-gbp,Xtrackers II  Global Inflation-Linked Bond UCITS ETF (DR) (GBP)  (XGIG),True,XGIG,B4QSG29,ETF 1x,Bonds,London Stock Exchange,,,GBX,2385,2257,2473.5,0.75%,0,0,19270,23.85,22.57,24.735,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-global-infl-lkd-bond-dr,Xtrackers II  Global Inflation Linked Bond UCITS ETF (DR)  (XGIU),True,XGIU,BFRSXR9,ETF 1x,Bonds,London Stock Exchange,,,GBX,1881.25,1819.75,1981,4.05%,0,0,0,18.8125,18.1975,19.81,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-ii-harvest-csi-china-bond-dr,Xtrackers II  Harvest CSI China Sovereign Bond UCITS ETF (DR)  (CGB),True,CGB,BYR52K9,ETF 1x,Bonds,London Stock Exchange,,,USD,20.99,20.27,21.73,0%,0,0,2,16.465202310870783,15.900412141083887,17.045681096485094,0
https://www.hl.co.uk/shares/shares-search-results/x/xtrackers-msci-usa-banks-ucits-etf,Xtrackers Plc  MSCI USA Banks UCITS ETF  (XUFB),True,XUFB,BDVPTJ6,ETF 1x,Banking & Financials,London Stock Exchange,,,GBX,1785.9,1280.4,1806.4,0%,0,0,473,17.859,12.804000000000002,18.064,0
https://www.hl.co.uk/shares/shares-search-results/x/xtract-one-technologies-inc-npv,Xtract One Technologies Inc  (XTRA),True,XTRA,BPCPYJ4,Aerospace & Defense,## Not ETF,Toronto Stock Exchange,Canada,n/a,CAD,0.67,0.63,1.24,0%,0,132949999.99999999,0,0.3884135626212051,0.3652246932109839,0.7188549517168571,77074004.7022227
https://www.hl.co.uk/shares/shares-search-results/x/xtract-resources-plc-ord-0.02p,Xtract Resources plc  (XTR),True,XTR,BYSX279,Mining,## Not ETF,London Stock Exchange,,,GBX,0.93,0.9,2.35,0%,0,792000000,826694,0.009300000000000001,0.009000000000000001,0.0235,7920000
https://www.hl.co.uk/shares/shares-search-results/x/xunlei-ltd-adr-each-representing-3-shares,Xunlei Ltd  (XNET),True,XNET,B4KRJ56,Application Software,## Not ETF,NASDAQ,United States,NASDAQ Comb. Composite,USD,1.53,1.29,2.08,0%,0,106470000,0,1.2001791107971558,1.0119157208681901,1.6316160460510354,83518346.35723737
https://www.hl.co.uk/shares/shares-search-results/x/xwell-inc-usd0.01,XWELL Inc  (XWEL),True,XWEL,BS1L5V3,Specialized Consumer Services,## Not ETF,NASDAQ,United States,n/a,USD,2.02,1.26,7.8,0%,0,7730000,0,1.584550198568794,0.9883827971270694,6.1185601726913825,6063650.017295434
https://www.hl.co.uk/shares/shares-search-results/x/xxl-asa-ordinary-shares-nok0.40,XXL ASA  (XXL),True,XXL,BQZHXB9,Other Specialty Retail,## Not ETF,Oslo Stock Exchange,Norway,Oslo All Share Index,NOK,0.79,0.57,1.35,0%,0,1040000000,0,0.05858387707038353,0.04226937965837799,0.10011168866457947,77123078.67493528
https://www.hl.co.uk/shares/shares-search-results/x/xylem-inc-usd0.01,Xylem Inc  (XYL),True,XYL,B3P2CN8,Industrial Machinery & Supplies & Components,## Not ETF,New York Stock Exchange,United States,n/a,USD,126.8,87.59,128.51,1.13%,0,30950000000,0,99.4658243458035,68.70829301615875,100.80720099904737,24278132992.922855
https://www.hl.co.uk/shares/shares-search-results/y/y-mabs-therapeutics-inc-com-usd0.0001,Y-Mabs Therapeutics Inc  (YMAB),True,YMAB,BG31GH0,Biotechnology,## Not ETF,NASDAQ,United States,NASDAQ Comb. Composite,USD,14.94,2.71,20.9,0%,0,656660000,0,11.71939602307811,2.12580744461457,16.39460353964742,515104323.46147734
https://www.hl.co.uk/shares/shares-search-results/y/yalla-group-limited-ads,Yalla Group Limited  (YALA),True,YALA,BMY5866,Interactive Media & Services,## Not ETF,New York Stock Exchange,United States,n/a,USD,4.8,3.41,6.44,0%,0,631220000,0,3.765267798579312,2.674908998574053,5.051734296427244,495148404.129007
https://www.hl.co.uk/shares/shares-search-results/y/yangaroo-inc-npv,Yangaroo Inc  (YOO),True,YOO,BF155H0,Interactive Media & Services,## Not ETF,Canadian Venture Exchange,Canada,n/a,CAD,0,0,0.06,0%,0,2820000,0,0,0,0.034783304115331794,1634815.2934205944
https://www.hl.co.uk/shares/shares-search-results/y/yara-international-asa-nok1.7,Yara International ASA  (YAR),True,YAR,7751259,Fertilizers & Agricultural Chemicals,## Not ETF,Oslo Stock Exchange,Norway,Euronext 100,NOK,330,323.1,476.5,1.51%,0,84210000000,0,24.471746118008312,23.960064153722683,35.335718258275634,6244744668.477212
https://www.hl.co.uk/shares/shares-search-results/y/yatra-online-inc-usd0.0001,Yatra Online Inc  (YTRA),True,YTRA,BYYCQG7,"Hotels, Resorts & Cruise Lines",## Not ETF,NASDAQ,Cayman Islands,n/a,USD,1.56,1.4,2.67,0%,0,99810000,0,1.2237120345382766,1.098203107918966,2.0944302129597423,78294037.28670858
https://www.hl.co.uk/shares/shares-search-results/y/yatsen-holding-ltd-ads-each-rep-4-ord-shs,Yatsen Holding Ltd  (YSG),True,YSG,BN10NY4,Personal Care Products,## Not ETF,New York Stock Exchange,United States,n/a,USD,0.57,0.47,1.54,0%,0,302870000,0,0.4471255510812933,0.3686824719442243,1.2080234187108627,237580553.7824409
https://www.hl.co.uk/shares/shares-search-results/y/yellow-cake-plc-ord-gbp0.01,Yellow Cake Plc  (YCA),True,YCA,BF50RG4,No specific Industry,## Not ETF,London Stock Exchange,,,GBX,584,352.2,749.5,0%,0,129000000000,2619785,5.84,3.522,7.495,1290000000
https://www.hl.co.uk/shares/shares-search-results/y/yellow-corp-usd0.01,Yellow Corp  (YELLQ),True,YELLQ,BKPSYQ2,Cargo Ground Transportation,## Not ETF,Off Exchange,United States,n/a,USD,5.66,0.43,6.56,0%,0,295050000,0,4.439878279158106,0.33730524028939673,5.145865991391727,231446304.99392208
https://www.hl.co.uk/shares/shares-search-results/y/yelp-inc-usd0.000001,Yelp Inc  (YELP),True,YELP,B7KCD72,Interactive Media & Services,## Not ETF,New York Stock Exchange,United States,n/a,USD,37.7,26.55,48.96,0%,0,2620000000,0,29.573040834675016,20.82663751089182,38.405731545508985,2055208673.391208
https://www.hl.co.uk/shares/shares-search-results/y/yeti-holdings-inc-usd0.01,YETI Holdings Inc  (YETI),True,YETI,BGR7KH2,Leisure Products,## Not ETF,New York Stock Exchange,United States,n/a,USD,37.16,34.7,54.01,0%,0,3230000000,0,29.14944820733484,27.219748460562947,42.36710704193097,2533711456.127329
https://www.hl.co.uk/shares/shares-search-results/y/yext-inc-usd0.001,Yext Inc  (YEXT),True,YEXT,BD8ZJW2,Application Software,## Not ETF,New York Stock Exchange,United States,n/a,USD,5.47,5.3,14.35,0%,0,691760000,0,4.290836428797674,4.157483194264657,11.256581856169403,542637844.2385886
https://www.hl.co.uk/shares/shares-search-results/y/yield10-bioscience-inc-usd1.01,Yield10 Bioscience Inc  (YTEN),True,YTEN,BL397G5,Biotechnology,## Not ETF,NASDAQ,United States,n/a,USD,0.25,0.18,3.29,0%,0,3010000,0,0.1961076978426725,0.1411975424467242,2.5807773036095703,2361136.682025777
https://www.hl.co.uk/shares/shares-search-results/y/yiren-digital-ltd-adr-each-repr-2-shs,Yiren Digital Ltd  (YRD),True,YRD,BYPHX26,Consumer Finance,## Not ETF,New York Stock Exchange,Cayman Islands,n/a,USD,5.34,1.8,5.8,0%,0,468760000,0,4.188860425919485,1.4119754244672422,4.549698589950002,367709777.7629247
https://www.hl.co.uk/shares/shares-search-results/y/yit-oyj-eur0.5,YIT OYJ  (YIT),True,YIT,B11BQV1,Homebuilding,## Not ETF,Helsinki Stock Exchange,Finland,n/a,EUR,1.75,1.56,2.15,0%,0,407030000,0,1.4948212721565024,1.3325263911795109,1.8364947057922743,347678344.23192066
https://www.hl.co.uk/shares/shares-search-results/y/ynvisible-interactive-inc-npv,Ynvisible Interactive Inc  (YNV),True,YNV,BD0FYT2,Electronic Components,## Not ETF,Canadian Venture Exchange,Canada,n/a,CAD,0,0,0.21,0%,0,8730000,0,0,0,0.12174156440366128,5060970.748780777
https://www.hl.co.uk/shares/shares-search-results/y/york-water-co-common-stock,York Water Co  (YORW),True,YORW,2425292,Water Utilities,## Not ETF,NASDAQ,United States,NASDAQ Comb. Composite,USD,35.5,34.92,46.72,2.37%,0,519039999.99999994,0,27.8472930936595,27.3923232346645,36.64860657283864,407150957.9530429
https://www.hl.co.uk/shares/shares-search-results/y/yoshitsu-co-ltd-ads-sponsored,Yoshitsu Co Ltd  (TKLF),True,TKLF,BM9FPS2,Other Specialty Retail,## Not ETF,NASDAQ,United States,n/a,USD,0.25,0.21,1.69,0%,0,11670000,0,0.1961076978426725,0.1647304661878449,1.3256880374164661,9154307.335295953
https://www.hl.co.uk/shares/shares-search-results/y/youdao-inc-ads-each-repr-a-ord-shs,Youdao Inc  (DAO),True,DAO,BJVNSH3,Education Services,## Not ETF,New York Stock Exchange,United States,n/a,USD,4.32,2.96,9.55,0%,0,152330000,0,3.3887410187213813,2.3219151424572426,7.491314057590091,119492342.44949721
https://www.hl.co.uk/shares/shares-search-results/y/yougov-plc-ordinary-gbp-0.002,YouGov Plc  (YOU),True,YOU,B1VQ6H2,Media,## Not ETF,London Stock Exchange,,,GBX,1170,665,1230,0.77%,28.77,132000000000,257017,11.700000000000001,6.65,12.3,1320000000
https://www.hl.co.uk/shares/shares-search-results/y/young-and-cos-brewery-plc-a-ord-12.5p,Young & Co&#039;s Brewery Plc  (YNGA),True,YNGA,B2NDK76,Travel & Leisure,## Not ETF,London Stock Exchange,,,GBX,1005,960,1250,1.03%,15.46,61973000000,53899,10.05,9.6,12.5,619730000
